Fecha;Territorio;Medida;Valor;
28/06/2022;Andalucía;Confirmados PDIA 14 días;14730;
28/06/2022;Andalucía;Confirmados PDIA 7 días;7475;
28/06/2022;Andalucía;Total confirmados ;1547385;
28/06/2022;Andalucía;Hospitalizados;76845;
28/06/2022;Andalucía;Total UCI;7137;
28/06/2022;Andalucía;Fallecidos;14261;
28/06/2022;Andalucía;Curados;1496514;
28/06/2022;Almería;Confirmados PDIA;148473;
28/06/2022;Almería;Aumento;420;
28/06/2022;Almería;Confirmados PDIA 14 días;1315;
28/06/2022;Almería;Confirmados PDIA 7 días;724;
28/06/2022;Almería;Total confirmados ;148799;
28/06/2022;Almería;Hospitalizados;6024;
28/06/2022;Almería;Total UCI;893;
28/06/2022;Almería;Fallecidos;1246;
28/06/2022;Almería;Curados;145299;
28/06/2022;Cádiz;Confirmados PDIA;211974;
28/06/2022;Cádiz;Aumento;411;
28/06/2022;Cádiz;Confirmados PDIA 14 días;1574;
28/06/2022;Cádiz;Confirmados PDIA 7 días;711;
28/06/2022;Cádiz;Total confirmados ;212377;
28/06/2022;Cádiz;Hospitalizados;8180;
28/06/2022;Cádiz;Total UCI;742;
28/06/2022;Cádiz;Fallecidos;1862;
28/06/2022;Cádiz;Curados;206767;
28/06/2022;Córdoba;Confirmados PDIA;160699;
28/06/2022;Córdoba;Aumento;392;
28/06/2022;Córdoba;Confirmados PDIA 14 días;1372;
28/06/2022;Córdoba;Confirmados PDIA 7 días;675;
28/06/2022;Córdoba;Total confirmados ;161237;
28/06/2022;Córdoba;Hospitalizados;7798;
28/06/2022;Córdoba;Total UCI;808;
28/06/2022;Córdoba;Fallecidos;1466;
28/06/2022;Córdoba;Curados;156216;
28/06/2022;Granada;Confirmados PDIA;187725;
28/06/2022;Granada;Aumento;885;
28/06/2022;Granada;Confirmados PDIA 14 días;2414;
28/06/2022;Granada;Confirmados PDIA 7 días;1371;
28/06/2022;Granada;Total confirmados ;188571;
28/06/2022;Granada;Hospitalizados;11847;
28/06/2022;Granada;Total UCI;1247;
28/06/2022;Granada;Fallecidos;2190;
28/06/2022;Granada;Curados;180685;
28/06/2022;Huelva;Confirmados PDIA;92671;
28/06/2022;Huelva;Aumento;305;
28/06/2022;Huelva;Confirmados PDIA 14 días;1030;
28/06/2022;Huelva;Confirmados PDIA 7 días;501;
28/06/2022;Huelva;Total confirmados ;92906;
28/06/2022;Huelva;Hospitalizados;4365;
28/06/2022;Huelva;Total UCI;278;
28/06/2022;Huelva;Fallecidos;514;
28/06/2022;Huelva;Curados;87971;
28/06/2022;Jaén;Confirmados PDIA;125187;
28/06/2022;Jaén;Aumento;490;
28/06/2022;Jaén;Confirmados PDIA 14 días;1491;
28/06/2022;Jaén;Confirmados PDIA 7 días;778;
28/06/2022;Jaén;Total confirmados ;125754;
28/06/2022;Jaén;Hospitalizados;6897;
28/06/2022;Jaén;Total UCI;568;
28/06/2022;Jaén;Fallecidos;1422;
28/06/2022;Jaén;Curados;122000;
28/06/2022;Málaga;Confirmados PDIA;298858;
28/06/2022;Málaga;Aumento;1133;
28/06/2022;Málaga;Confirmados PDIA 14 días;3736;
28/06/2022;Málaga;Confirmados PDIA 7 días;1869;
28/06/2022;Málaga;Total confirmados ;300864;
28/06/2022;Málaga;Hospitalizados;14594;
28/06/2022;Málaga;Total UCI;1154;
28/06/2022;Málaga;Fallecidos;2488;
28/06/2022;Málaga;Curados;290455;
28/06/2022;Sevilla;Confirmados PDIA;315981;
28/06/2022;Sevilla;Aumento;479;
28/06/2022;Sevilla;Confirmados PDIA 14 días;1798;
28/06/2022;Sevilla;Confirmados PDIA 7 días;846;
28/06/2022;Sevilla;Total confirmados ;316877;
28/06/2022;Sevilla;Hospitalizados;17140;
28/06/2022;Sevilla;Total UCI;1447;
28/06/2022;Sevilla;Fallecidos;3073;
28/06/2022;Sevilla;Curados;307121;
24/06/2022;Andalucía;Confirmados PDIA;1537053;
24/06/2022;Andalucía;Aumento;5009;
24/06/2022;Andalucía;Confirmados PDIA 14 días;13128;
24/06/2022;Andalucía;Confirmados PDIA 7 días;6889;
24/06/2022;Andalucía;Total confirmados ;1542862;
24/06/2022;Andalucía;Hospitalizados;76630;
24/06/2022;Andalucía;Total UCI;7128;
24/06/2022;Andalucía;Fallecidos;14232;
24/06/2022;Andalucía;Curados;1494034;
24/06/2022;Almería;Confirmados PDIA;148053;
24/06/2022;Almería;Aumento;466;
24/06/2022;Almería;Confirmados PDIA 14 días;1149;
24/06/2022;Almería;Confirmados PDIA 7 días;615;
24/06/2022;Almería;Total confirmados ;148379;
24/06/2022;Almería;Hospitalizados;6011;
24/06/2022;Almería;Total UCI;892;
24/06/2022;Almería;Fallecidos;1243;
24/06/2022;Almería;Curados;145125;
24/06/2022;Cádiz;Confirmados PDIA;211563;
24/06/2022;Cádiz;Aumento;529;
24/06/2022;Cádiz;Confirmados PDIA 14 días;1498;
24/06/2022;Cádiz;Confirmados PDIA 7 días;751;
24/06/2022;Cádiz;Total confirmados ;211966;
24/06/2022;Cádiz;Hospitalizados;8174;
24/06/2022;Cádiz;Total UCI;742;
24/06/2022;Cádiz;Fallecidos;1862;
24/06/2022;Cádiz;Curados;206469;
24/06/2022;Córdoba;Confirmados PDIA;160307;
24/06/2022;Córdoba;Aumento;464;
24/06/2022;Córdoba;Confirmados PDIA 14 días;1328;
24/06/2022;Córdoba;Confirmados PDIA 7 días;630;
24/06/2022;Córdoba;Total confirmados ;160844;
24/06/2022;Córdoba;Hospitalizados;7769;
24/06/2022;Córdoba;Total UCI;808;
24/06/2022;Córdoba;Fallecidos;1463;
24/06/2022;Córdoba;Curados;155900;
24/06/2022;Granada;Confirmados PDIA;186840;
24/06/2022;Granada;Aumento;876;
24/06/2022;Granada;Confirmados PDIA 14 días;1935;
24/06/2022;Granada;Confirmados PDIA 7 días;1148;
24/06/2022;Granada;Total confirmados ;187684;
24/06/2022;Granada;Hospitalizados;11826;
24/06/2022;Granada;Total UCI;1247;
24/06/2022;Granada;Fallecidos;2188;
24/06/2022;Granada;Curados;180326;
24/06/2022;Huelva;Confirmados PDIA;92366;
24/06/2022;Huelva;Aumento;311;
24/06/2022;Huelva;Confirmados PDIA 14 días;904;
24/06/2022;Huelva;Confirmados PDIA 7 días;484;
24/06/2022;Huelva;Total confirmados ;92601;
24/06/2022;Huelva;Hospitalizados;4345;
24/06/2022;Huelva;Total UCI;275;
24/06/2022;Huelva;Fallecidos;513;
24/06/2022;Huelva;Curados;87827;
24/06/2022;Jaén;Confirmados PDIA;124697;
24/06/2022;Jaén;Aumento;512;
24/06/2022;Jaén;Confirmados PDIA 14 días;1290;
24/06/2022;Jaén;Confirmados PDIA 7 días;678;
24/06/2022;Jaén;Total confirmados ;125263;
24/06/2022;Jaén;Hospitalizados;6882;
24/06/2022;Jaén;Total UCI;566;
24/06/2022;Jaén;Fallecidos;1419;
24/06/2022;Jaén;Curados;121767;
24/06/2022;Málaga;Confirmados PDIA;297725;
24/06/2022;Málaga;Aumento;1196;
24/06/2022;Málaga;Confirmados PDIA 14 días;3320;
24/06/2022;Málaga;Confirmados PDIA 7 días;1717;
24/06/2022;Málaga;Total confirmados ;299729;
24/06/2022;Málaga;Hospitalizados;14529;
24/06/2022;Málaga;Total UCI;1153;
24/06/2022;Málaga;Fallecidos;2483;
24/06/2022;Málaga;Curados;289809;
24/06/2022;Sevilla;Confirmados PDIA;315502;
24/06/2022;Sevilla;Aumento;655;
24/06/2022;Sevilla;Confirmados PDIA 14 días;1704;
24/06/2022;Sevilla;Confirmados PDIA 7 días;866;
24/06/2022;Sevilla;Total confirmados ;316396;
24/06/2022;Sevilla;Hospitalizados;17094;
24/06/2022;Sevilla;Total UCI;1445;
24/06/2022;Sevilla;Fallecidos;3061;
24/06/2022;Sevilla;Curados;306811;
21/06/2022;Andalucía;Confirmados PDIA;1532044;
21/06/2022;Andalucía;Aumento;4031;
21/06/2022;Andalucía;Confirmados PDIA 14 días;11306;
21/06/2022;Andalucía;Confirmados PDIA 7 días;5270;
21/06/2022;Andalucía;Total confirmados ;1537849;
21/06/2022;Andalucía;Hospitalizados;76451;
21/06/2022;Andalucía;Total UCI;7126;
21/06/2022;Andalucía;Fallecidos;14203;
21/06/2022;Andalucía;Curados;1490785;
21/06/2022;Almería;Confirmados PDIA;147587;
21/06/2022;Almería;Aumento;370;
21/06/2022;Almería;Confirmados PDIA 14 días;912;
21/06/2022;Almería;Confirmados PDIA 7 días;439;
21/06/2022;Almería;Total confirmados ;147913;
21/06/2022;Almería;Hospitalizados;5995;
21/06/2022;Almería;Total UCI;892;
21/06/2022;Almería;Fallecidos;1240;
21/06/2022;Almería;Curados;144869;
21/06/2022;Cádiz;Confirmados PDIA;211034;
21/06/2022;Cádiz;Aumento;485;
21/06/2022;Cádiz;Confirmados PDIA 14 días;1388;
21/06/2022;Cádiz;Confirmados PDIA 7 días;639;
21/06/2022;Cádiz;Total confirmados ;211436;
21/06/2022;Cádiz;Hospitalizados;8166;
21/06/2022;Cádiz;Total UCI;742;
21/06/2022;Cádiz;Fallecidos;1860;
21/06/2022;Cádiz;Curados;205973;
21/06/2022;Córdoba;Confirmados PDIA;159843;
21/06/2022;Córdoba;Aumento;398;
21/06/2022;Córdoba;Confirmados PDIA 14 días;1336;
21/06/2022;Córdoba;Confirmados PDIA 7 días;520;
21/06/2022;Córdoba;Total confirmados ;160380;
21/06/2022;Córdoba;Hospitalizados;7753;
21/06/2022;Córdoba;Total UCI;807;
21/06/2022;Córdoba;Fallecidos;1459;
21/06/2022;Córdoba;Curados;155403;
21/06/2022;Granada;Confirmados PDIA;185964;
21/06/2022;Granada;Aumento;592;
21/06/2022;Granada;Confirmados PDIA 14 días;1443;
21/06/2022;Granada;Confirmados PDIA 7 días;667;
21/06/2022;Granada;Total confirmados ;186807;
21/06/2022;Granada;Hospitalizados;11806;
21/06/2022;Granada;Total UCI;1247;
21/06/2022;Granada;Fallecidos;2183;
21/06/2022;Granada;Curados;179926;
21/06/2022;Huelva;Confirmados PDIA;92055;
21/06/2022;Huelva;Aumento;256;
21/06/2022;Huelva;Confirmados PDIA 14 días;835;
21/06/2022;Huelva;Confirmados PDIA 7 días;416;
21/06/2022;Huelva;Total confirmados ;92290;
21/06/2022;Huelva;Hospitalizados;4331;
21/06/2022;Huelva;Total UCI;275;
21/06/2022;Huelva;Fallecidos;513;
21/06/2022;Huelva;Curados;87622;
21/06/2022;Jaén;Confirmados PDIA;124185;
21/06/2022;Jaén;Aumento;392;
21/06/2022;Jaén;Confirmados PDIA 14 días;1079;
21/06/2022;Jaén;Confirmados PDIA 7 días;494;
21/06/2022;Jaén;Total confirmados ;124751;
21/06/2022;Jaén;Hospitalizados;6861;
21/06/2022;Jaén;Total UCI;566;
21/06/2022;Jaén;Fallecidos;1417;
21/06/2022;Jaén;Curados;121474;
21/06/2022;Málaga;Confirmados PDIA;296529;
21/06/2022;Málaga;Aumento;1001;
21/06/2022;Málaga;Confirmados PDIA 14 días;2866;
21/06/2022;Málaga;Confirmados PDIA 7 días;1422;
21/06/2022;Málaga;Total confirmados ;298533;
21/06/2022;Málaga;Hospitalizados;14478;
21/06/2022;Málaga;Total UCI;1153;
21/06/2022;Málaga;Fallecidos;2483;
21/06/2022;Málaga;Curados;289095;
21/06/2022;Sevilla;Confirmados PDIA;314847;
21/06/2022;Sevilla;Aumento;537;
21/06/2022;Sevilla;Confirmados PDIA 14 días;1447;
21/06/2022;Sevilla;Confirmados PDIA 7 días;673;
21/06/2022;Sevilla;Total confirmados ;315739;
21/06/2022;Sevilla;Hospitalizados;17061;
21/06/2022;Sevilla;Total UCI;1444;
21/06/2022;Sevilla;Fallecidos;3048;
21/06/2022;Sevilla;Curados;306423;
17/06/2022;Andalucía;Confirmados PDIA;1528013;
17/06/2022;Andalucía;Aumento;2924;
17/06/2022;Andalucía;Confirmados PDIA 14 días;10438;
17/06/2022;Andalucía;Confirmados PDIA 7 días;4154;
17/06/2022;Andalucía;Total confirmados ;1533816;
17/06/2022;Andalucía;Hospitalizados;76246;
17/06/2022;Andalucía;Total UCI;7120;
17/06/2022;Andalucía;Fallecidos;14170;
17/06/2022;Andalucía;Curados;1485472;
17/06/2022;Almería;Confirmados PDIA;147217;
17/06/2022;Almería;Aumento;252;
17/06/2022;Almería;Confirmados PDIA 14 días;771;
17/06/2022;Almería;Confirmados PDIA 7 días;318;
17/06/2022;Almería;Total confirmados ;147543;
17/06/2022;Almería;Hospitalizados;5980;
17/06/2022;Almería;Total UCI;892;
17/06/2022;Almería;Fallecidos;1237;
17/06/2022;Almería;Curados;144492;
17/06/2022;Cádiz;Confirmados PDIA;210549;
17/06/2022;Cádiz;Aumento;347;
17/06/2022;Cádiz;Confirmados PDIA 14 días;1380;
17/06/2022;Cádiz;Confirmados PDIA 7 días;486;
17/06/2022;Cádiz;Total confirmados ;210951;
17/06/2022;Cádiz;Hospitalizados;8155;
17/06/2022;Cádiz;Total UCI;741;
17/06/2022;Cádiz;Fallecidos;1859;
17/06/2022;Cádiz;Curados;205097;
17/06/2022;Córdoba;Confirmados PDIA;159445;
17/06/2022;Córdoba;Aumento;310;
17/06/2022;Córdoba;Confirmados PDIA 14 días;1429;
17/06/2022;Córdoba;Confirmados PDIA 7 días;474;
17/06/2022;Córdoba;Total confirmados ;159982;
17/06/2022;Córdoba;Hospitalizados;7731;
17/06/2022;Córdoba;Total UCI;806;
17/06/2022;Córdoba;Fallecidos;1455;
17/06/2022;Córdoba;Curados;154439;
17/06/2022;Granada;Confirmados PDIA;185372;
17/06/2022;Granada;Aumento;341;
17/06/2022;Granada;Confirmados PDIA 14 días;1250;
17/06/2022;Granada;Confirmados PDIA 7 días;474;
17/06/2022;Granada;Total confirmados ;186215;
17/06/2022;Granada;Hospitalizados;11772;
17/06/2022;Granada;Total UCI;1245;
17/06/2022;Granada;Fallecidos;2178;
17/06/2022;Granada;Curados;179346;
17/06/2022;Huelva;Confirmados PDIA;91799;
17/06/2022;Huelva;Aumento;227;
17/06/2022;Huelva;Confirmados PDIA 14 días;766;
17/06/2022;Huelva;Confirmados PDIA 7 días;336;
17/06/2022;Huelva;Total confirmados ;92034;
17/06/2022;Huelva;Hospitalizados;4314;
17/06/2022;Huelva;Total UCI;275;
17/06/2022;Huelva;Fallecidos;513;
17/06/2022;Huelva;Curados;87308;
17/06/2022;Jaén;Confirmados PDIA;123793;
17/06/2022;Jaén;Aumento;274;
17/06/2022;Jaén;Confirmados PDIA 14 días;944;
17/06/2022;Jaén;Confirmados PDIA 7 días;393;
17/06/2022;Jaén;Total confirmados ;124359;
17/06/2022;Jaén;Hospitalizados;6838;
17/06/2022;Jaén;Total UCI;565;
17/06/2022;Jaén;Fallecidos;1413;
17/06/2022;Jaén;Curados;121069;
17/06/2022;Málaga;Confirmados PDIA;295528;
17/06/2022;Málaga;Aumento;788;
17/06/2022;Málaga;Confirmados PDIA 14 días;2536;
17/06/2022;Málaga;Confirmados PDIA 7 días;1143;
17/06/2022;Málaga;Total confirmados ;297531;
17/06/2022;Málaga;Hospitalizados;14434;
17/06/2022;Málaga;Total UCI;1152;
17/06/2022;Málaga;Fallecidos;2476;
17/06/2022;Málaga;Curados;288060;
17/06/2022;Sevilla;Confirmados PDIA;314310;
17/06/2022;Sevilla;Aumento;385;
17/06/2022;Sevilla;Confirmados PDIA 14 días;1362;
17/06/2022;Sevilla;Confirmados PDIA 7 días;530;
17/06/2022;Sevilla;Total confirmados ;315201;
17/06/2022;Sevilla;Hospitalizados;17022;
17/06/2022;Sevilla;Total UCI;1444;
17/06/2022;Sevilla;Fallecidos;3039;
17/06/2022;Sevilla;Curados;305661;
14/06/2022;Andalucía;Confirmados PDIA;1525089;
14/06/2022;Andalucía;Aumento;2454;
14/06/2022;Andalucía;Confirmados PDIA 14 días;11285;
14/06/2022;Andalucía;Confirmados PDIA 7 días;4436;
14/06/2022;Andalucía;Total confirmados ;1530892;
14/06/2022;Andalucía;Hospitalizados;76074;
14/06/2022;Andalucía;Total UCI;7118;
14/06/2022;Andalucía;Fallecidos;14152;
14/06/2022;Andalucía;Curados;1483943;
14/06/2022;Almería;Confirmados PDIA;146965;
14/06/2022;Almería;Aumento;143;
14/06/2022;Almería;Confirmados PDIA 14 días;760;
14/06/2022;Almería;Confirmados PDIA 7 días;296;
14/06/2022;Almería;Total confirmados ;147291;
14/06/2022;Almería;Hospitalizados;5968;
14/06/2022;Almería;Total UCI;892;
14/06/2022;Almería;Fallecidos;1236;
14/06/2022;Almería;Curados;144362;
14/06/2022;Cádiz;Confirmados PDIA;210202;
14/06/2022;Cádiz;Aumento;281;
14/06/2022;Cádiz;Confirmados PDIA 14 días;1672;
14/06/2022;Cádiz;Confirmados PDIA 7 días;558;
14/06/2022;Cádiz;Total confirmados ;210605;
14/06/2022;Cádiz;Hospitalizados;8149;
14/06/2022;Cádiz;Total UCI;741;
14/06/2022;Cádiz;Fallecidos;1857;
14/06/2022;Cádiz;Curados;204891;
14/06/2022;Córdoba;Confirmados PDIA;159135;
14/06/2022;Córdoba;Aumento;320;
14/06/2022;Córdoba;Confirmados PDIA 14 días;1824;
14/06/2022;Córdoba;Confirmados PDIA 7 días;630;
14/06/2022;Córdoba;Total confirmados ;159672;
14/06/2022;Córdoba;Hospitalizados;7707;
14/06/2022;Córdoba;Total UCI;804;
14/06/2022;Córdoba;Fallecidos;1453;
14/06/2022;Córdoba;Curados;154178;
14/06/2022;Granada;Confirmados PDIA;185031;
14/06/2022;Granada;Aumento;295;
14/06/2022;Granada;Confirmados PDIA 14 días;1307;
14/06/2022;Granada;Confirmados PDIA 7 días;517;
14/06/2022;Granada;Total confirmados ;185873;
14/06/2022;Granada;Hospitalizados;11747;
14/06/2022;Granada;Total UCI;1245;
14/06/2022;Granada;Fallecidos;2177;
14/06/2022;Granada;Curados;179152;
14/06/2022;Huelva;Confirmados PDIA;91572;
14/06/2022;Huelva;Aumento;177;
14/06/2022;Huelva;Confirmados PDIA 14 días;797;
14/06/2022;Huelva;Confirmados PDIA 7 días;353;
14/06/2022;Huelva;Total confirmados ;91807;
14/06/2022;Huelva;Hospitalizados;4297;
14/06/2022;Huelva;Total UCI;275;
14/06/2022;Huelva;Fallecidos;513;
14/06/2022;Huelva;Curados;87218;
14/06/2022;Jaén;Confirmados PDIA;123519;
14/06/2022;Jaén;Aumento;259;
14/06/2022;Jaén;Confirmados PDIA 14 días;982;
14/06/2022;Jaén;Confirmados PDIA 7 días;430;
14/06/2022;Jaén;Total confirmados ;124085;
14/06/2022;Jaén;Hospitalizados;6823;
14/06/2022;Jaén;Total UCI;565;
14/06/2022;Jaén;Fallecidos;1410;
14/06/2022;Jaén;Curados;120899;
14/06/2022;Málaga;Confirmados PDIA;294740;
14/06/2022;Málaga;Aumento;634;
14/06/2022;Málaga;Confirmados PDIA 14 días;2409;
14/06/2022;Málaga;Confirmados PDIA 7 días;1111;
14/06/2022;Málaga;Total confirmados ;296743;
14/06/2022;Málaga;Hospitalizados;14391;
14/06/2022;Málaga;Total UCI;1152;
14/06/2022;Málaga;Fallecidos;2470;
14/06/2022;Málaga;Curados;287835;
14/06/2022;Sevilla;Confirmados PDIA;313925;
14/06/2022;Sevilla;Aumento;345;
14/06/2022;Sevilla;Confirmados PDIA 14 días;1534;
14/06/2022;Sevilla;Confirmados PDIA 7 días;541;
14/06/2022;Sevilla;Total confirmados ;314816;
14/06/2022;Sevilla;Hospitalizados;16992;
14/06/2022;Sevilla;Total UCI;1444;
14/06/2022;Sevilla;Fallecidos;3036;
14/06/2022;Sevilla;Curados;305408;
10/06/2022;Andalucía;Confirmados PDIA;1522635;
10/06/2022;Andalucía;Aumento;3533;
10/06/2022;Andalucía;Confirmados PDIA 14 días;12552;
10/06/2022;Andalucía;Confirmados PDIA 7 días;5127;
10/06/2022;Andalucía;Total confirmados ;1528436;
10/06/2022;Andalucía;Hospitalizados;75903;
10/06/2022;Andalucía;Total UCI;7116;
10/06/2022;Andalucía;Fallecidos;14119;
10/06/2022;Andalucía;Curados;1479433;
10/06/2022;Almería;Confirmados PDIA;146822;
10/06/2022;Almería;Aumento;266;
10/06/2022;Almería;Confirmados PDIA 14 días;883;
10/06/2022;Almería;Confirmados PDIA 7 días;376;
10/06/2022;Almería;Total confirmados ;147148;
10/06/2022;Almería;Hospitalizados;5960;
10/06/2022;Almería;Total UCI;892;
10/06/2022;Almería;Fallecidos;1233;
10/06/2022;Almería;Curados;144033;
10/06/2022;Cádiz;Confirmados PDIA;209921;
10/06/2022;Cádiz;Aumento;513;
10/06/2022;Cádiz;Confirmados PDIA 14 días;1932;
10/06/2022;Cádiz;Confirmados PDIA 7 días;755;
10/06/2022;Cádiz;Total confirmados ;210323;
10/06/2022;Cádiz;Hospitalizados;8142;
10/06/2022;Cádiz;Total UCI;741;
10/06/2022;Cádiz;Fallecidos;1855;
10/06/2022;Cádiz;Curados;204138;
10/06/2022;Córdoba;Confirmados PDIA;158815;
10/06/2022;Córdoba;Aumento;536;
10/06/2022;Córdoba;Confirmados PDIA 14 días;2130;
10/06/2022;Córdoba;Confirmados PDIA 7 días;802;
10/06/2022;Córdoba;Total confirmados ;159352;
10/06/2022;Córdoba;Hospitalizados;7675;
10/06/2022;Córdoba;Total UCI;804;
10/06/2022;Córdoba;Fallecidos;1448;
10/06/2022;Córdoba;Curados;153552;
10/06/2022;Granada;Confirmados PDIA;184736;
10/06/2022;Granada;Aumento;446;
10/06/2022;Granada;Confirmados PDIA 14 días;1476;
10/06/2022;Granada;Confirmados PDIA 7 días;616;
10/06/2022;Granada;Total confirmados ;185578;
10/06/2022;Granada;Hospitalizados;11730;
10/06/2022;Granada;Total UCI;1245;
10/06/2022;Granada;Fallecidos;2175;
10/06/2022;Granada;Curados;178669;
10/06/2022;Huelva;Confirmados PDIA;91395;
10/06/2022;Huelva;Aumento;243;
10/06/2022;Huelva;Confirmados PDIA 14 días;839;
10/06/2022;Huelva;Confirmados PDIA 7 días;363;
10/06/2022;Huelva;Total confirmados ;91630;
10/06/2022;Huelva;Hospitalizados;4283;
10/06/2022;Huelva;Total UCI;275;
10/06/2022;Huelva;Fallecidos;512;
10/06/2022;Huelva;Curados;86951;
10/06/2022;Jaén;Confirmados PDIA;123260;
10/06/2022;Jaén;Aumento;292;
10/06/2022;Jaén;Confirmados PDIA 14 días;1053;
10/06/2022;Jaén;Confirmados PDIA 7 días;423;
10/06/2022;Jaén;Total confirmados ;123826;
10/06/2022;Jaén;Hospitalizados;6802;
10/06/2022;Jaén;Total UCI;563;
10/06/2022;Jaén;Fallecidos;1407;
10/06/2022;Jaén;Curados;120508;
10/06/2022;Málaga;Confirmados PDIA;294106;
10/06/2022;Málaga;Aumento;793;
10/06/2022;Málaga;Confirmados PDIA 14 días;2356;
10/06/2022;Málaga;Confirmados PDIA 7 días;1128;
10/06/2022;Málaga;Total confirmados ;296109;
10/06/2022;Málaga;Hospitalizados;14362;
10/06/2022;Málaga;Total UCI;1152;
10/06/2022;Málaga;Fallecidos;2467;
10/06/2022;Málaga;Curados;287018;
10/06/2022;Sevilla;Confirmados PDIA;313580;
10/06/2022;Sevilla;Aumento;444;
10/06/2022;Sevilla;Confirmados PDIA 14 días;1883;
10/06/2022;Sevilla;Confirmados PDIA 7 días;664;
10/06/2022;Sevilla;Total confirmados ;314470;
10/06/2022;Sevilla;Hospitalizados;16949;
10/06/2022;Sevilla;Total UCI;1444;
10/06/2022;Sevilla;Fallecidos;3022;
10/06/2022;Sevilla;Curados;304564;
07/06/2022;Andalucía;Confirmados PDIA;1519102;
07/06/2022;Andalucía;Aumento;3108;
07/06/2022;Andalucía;Confirmados PDIA 14 días;13210;
07/06/2022;Andalucía;Confirmados PDIA 7 días;5413;
07/06/2022;Andalucía;Total confirmados ;1524904;
07/06/2022;Andalucía;Hospitalizados;75746;
07/06/2022;Andalucía;Total UCI;7115;
07/06/2022;Andalucía;Fallecidos;14063;
07/06/2022;Andalucía;Curados;1476054;
07/06/2022;Almería;Confirmados PDIA;146556;
07/06/2022;Almería;Aumento;223;
07/06/2022;Almería;Confirmados PDIA 14 días;887;
07/06/2022;Almería;Confirmados PDIA 7 días;354;
07/06/2022;Almería;Total confirmados ;146882;
07/06/2022;Almería;Hospitalizados;5950;
07/06/2022;Almería;Total UCI;893;
07/06/2022;Almería;Fallecidos;1229;
07/06/2022;Almería;Curados;143811;
07/06/2022;Cádiz;Confirmados PDIA;209408;
07/06/2022;Cádiz;Aumento;491;
07/06/2022;Cádiz;Confirmados PDIA 14 días;2161;
07/06/2022;Cádiz;Confirmados PDIA 7 días;883;
07/06/2022;Cádiz;Total confirmados ;209810;
07/06/2022;Cádiz;Hospitalizados;8119;
07/06/2022;Cádiz;Total UCI;741;
07/06/2022;Cádiz;Fallecidos;1852;
07/06/2022;Cádiz;Curados;203485;
07/06/2022;Córdoba;Confirmados PDIA;158279;
07/06/2022;Córdoba;Aumento;531;
07/06/2022;Córdoba;Confirmados PDIA 14 días;2085;
07/06/2022;Córdoba;Confirmados PDIA 7 días;974;
07/06/2022;Córdoba;Total confirmados ;158816;
07/06/2022;Córdoba;Hospitalizados;7654;
07/06/2022;Córdoba;Total UCI;804;
07/06/2022;Córdoba;Fallecidos;1443;
07/06/2022;Córdoba;Curados;153189;
07/06/2022;Granada;Confirmados PDIA;184290;
07/06/2022;Granada;Aumento;351;
07/06/2022;Granada;Confirmados PDIA 14 días;1467;
07/06/2022;Granada;Confirmados PDIA 7 días;570;
07/06/2022;Granada;Total confirmados ;185132;
07/06/2022;Granada;Hospitalizados;11706;
