"date","province","ccaa","pruebas_pcr_realizadas","new_cases","PCR","TestAc","activos","hospitalized","hospitalized_accumulated","hospitalized_new","intensive_care","deceased","cases_accumulated","cases_accumulated_PCR","recovered","source_name","source","comments"
"2020-06-12","Araba/Álava","País Vasco","","","3","","","","","","","","","3308","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/62164-nekane-murga-llama-donar-sangre-para-mantener-las-reservas-euskadi-los-niveles-suficientes-actuales;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx",""
"2020-06-13","Araba/Álava","País Vasco","","","2","","","","","","","","","3310","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/62165-actualizacion-datos-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx",""
"2020-06-14","Araba/Álava","País Vasco","","","3","","","","","","","","","3313","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/62171-temporada-oficial-bano-euskadi-arranca-con-nuevas-medidas-preventivas-anticovid19;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx",""
"2020-06-15","Araba/Álava","País Vasco","","","6","","","","","","","","","3319","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/62189-desde-inicio-pandemia-hasta-hoy-han-realizado-pruebas-deteccion-poblacion-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx",""
"2020-06-16","Araba/Álava","País Vasco","","","1","","","","","","","","","3320","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/62206-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx",""
"2020-06-17","Araba/Álava","País Vasco","","","2","","","","","","","","","3321","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/62235-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx",""
"2020-06-18","Araba/Álava","País Vasco","","","2","","","","","","","","","3323","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/62252-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx",""
"2020-06-19","Araba/Álava","País Vasco","","","3","","","","","","","","","3326","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/62263-mas-500-personas-vulnerables-han-recibido-medicacion-domicilio-durante-pandemia-del-covid;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx",""
"2020-06-20","Araba/Álava","País Vasco","","","2","","","","","","","","","3328","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/62269-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx",""
"2020-06-21","Araba/Álava","País Vasco","","","3","","","","","","","","","3331","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/62284-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx",""
"2020-06-22","Araba/Álava","País Vasco","","","1","","","","","","","","","3332","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/62309-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx",""
"2020-06-23","Araba/Álava","País Vasco","","","4","","","","","","","","","3336","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/62340-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx",""
"2020-06-24","Araba/Álava","País Vasco","","","4","","","","","","","","","3340","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/62334-osakidetza-extendido-las-pruebas-deteccion-covid19-nuevos-colectivos-especificos;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx",""
"2020-06-25","Araba/Álava","País Vasco","","","3","","","","","","","","","3343","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/62360-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx",""
"2020-06-26","Araba/Álava","País Vasco","","","3","","","","","","","","","3346","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/62336-osakidetza-recuerda-las-medidas-seguridad-que-han-adoptar-los-centros-salud-para-prevenir-transmision-del-covid;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx",""
"2020-06-27","Araba/Álava","País Vasco","","","0","","","","","","","","","3346","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/62380-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx",""
"2020-06-28","Araba/Álava","País Vasco","","","1","","","","","","","","","3347","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/62387-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx",""
"2020-06-29","Araba/Álava","País Vasco","","","1","","","","","","","","","3348","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/62363-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx",""
"2020-06-30","Araba/Álava","País Vasco","","","5","","","","","","","","","3353","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/62443-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx",""
"2020-07-01","Araba/Álava","País Vasco","","","1","","","","","","","","","3354","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/62435-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx",""
"2020-07-02","Araba/Álava","País Vasco","","","3","","","","","","","","","3357","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/62471-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx",""
"2020-07-03","Araba/Álava","País Vasco","","","4","","","","","","","","","3361","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/62434-actualizacion-datos-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx",""
"2020-07-04","Araba/Álava","País Vasco","","","3","","","","","","","","","3364","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/62490-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx",""
"2020-07-05","Araba/Álava","País Vasco","","","2","","","","","","","","","3366","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/62494-cerca-600-personas-tienen-cita-ordizia-beasain-para-realizarse-hoy-una-pcr-respondiendo-llamamiento-preventivo-osakidetza;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx",""
"2020-07-06","Araba/Álava","País Vasco","","","0","","","","","","","","","3366","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/62460-osakidetza-detecta-positivos-entre-las-707-pruebas-pcr-con-resultado-realizadas-ayer-ordizia;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx",""
"2020-07-07","Araba/Álava","País Vasco","","","8","","","","","","","","","3374","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/62561-departamento-salud-establece-uso-obligatorio-mascarilla-ordizia-cualquier-espacio-publico;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx",""
"2020-07-08","Araba/Álava","País Vasco","","","9","","","","","","","","","3382","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/62566-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","los casos diarios son 9 pero en el acumulado suben 8"
"2020-07-09","Araba/Álava","País Vasco","","","5","","","","","","","","","3387","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/62575-gobierno-vasco-realizara-una-intervencion-cooperacion-sanitaria-frente-covid-peru-colaboracion-con-medicos-sin-fronteras;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx",""
"2020-07-10","Araba/Álava","País Vasco","","","2","","","","","","","","","3389","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/62605-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx",""
"2020-07-11","Araba/Álava","País Vasco","","","2","","","","","","","","","3391","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/62606-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx",""
"2020-07-12","Araba/Álava","País Vasco","","","3","","","","","","","","","3394","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/62632-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx",""
"2020-07-13","Araba/Álava","País Vasco","","","2","","","","","","","","","3396","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/62647-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx",""
"2020-07-14","Araba/Álava","País Vasco","","","7","","","","","","","","","3403","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/62669-euskadi-decreta-uso-obligatorio-mascarilla-espacios-uso-publico;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx",""
"2020-07-15","Araba/Álava","País Vasco","","","5","","","","","","","","","3408","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/62683-departamento-salud-extiende-zarautz-tolosa-eibar-las-restricciones-hosteleria;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx",""
"2020-07-16","Araba/Álava","País Vasco","","","4","","","","","","","","","3412","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/62704-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx",""
"2020-07-17","Araba/Álava","País Vasco","","","9","","","","","","","","","3423","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/62710-restringen-las-salidas-las-residencias-cierran-centros-dia-udalekus-provisionalmente;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx",""
"2020-07-18","Araba/Álava","País Vasco","","","10","","","","","","","","","3433","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/62713-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx",""
"2020-07-19","Araba/Álava","País Vasco","","","6","","","","","","","","","3439","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/62726-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx",""
"2020-07-20","Araba/Álava","País Vasco","","","5","","","","","","","","","3444","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/62753-datos-actualizados-covid-euskadii;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx",""
"2020-07-21","Araba/Álava","País Vasco","","","6","","","","","","","","","3451","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/62773-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx",""
"2020-07-22","Araba/Álava","País Vasco","","","6","","","","","","","","","3457","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/62770-departamento-salud-publica-orden-que-extiende-ermua-bergara-las-restricciones-hosteleria-que-dejaran-aplicarse-ordizia/;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx",""
"2020-07-23","Araba/Álava","País Vasco","","","13","","","","","","","","","3470","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/62798-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx",""
"2020-07-24","Araba/Álava","País Vasco","","","17","","","","","","","","","3487","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/62817-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx",""
"2020-07-25","Araba/Álava","País Vasco","","","12","","","","","","","","","3499","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/62819-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","1 caso en personas con residencia fuera de Euskadi no se incluyen para ese día"
"2020-07-26","Araba/Álava","País Vasco","","","7","","","","","","","","","3506","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/62824-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","1 caso en personas con residencia fuera de Euskadi no se incluyen para ese día"
"2020-07-27","Araba/Álava","País Vasco","","","9","","","","","","","","","3515","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/62861-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","1 caso en personas con residencia fuera de Euskadi no se incluyen para ese día"
"2020-07-28","Araba/Álava","País Vasco","","","13","","","","","","","","","3528","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/62874-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","2 casos en personas con residencia fuera de Euskadi no se incluyen para ese día"
"2020-07-29","Araba/Álava","País Vasco","","","23","","","","","","","","","3551","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/62878-las-residencias-personas-mayores-podran-retomar-politica-visitas;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","3 casos en personas con residencia fuera de Euskadi no se incluyen para ese día"
