ccaa_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida
CM,2021-06-21,85,50,0,35,0,0
CN,2021-06-21,156,100,0,56,0,0
CT,2021-06-21,1101,472,0,399,0,230
EX,2021-06-21,61,35,0,25,0,1
GA,2021-06-21,84,68,0,16,0,0
IB,2021-06-21,71,44,0,27,0,0
MC,2021-06-21,73,28,0,45,0,0
MD,2021-06-21,483,195,0,288,0,0
ML,2021-06-21,4,1,0,3,0,0
NC,2021-06-21,38,18,0,20,0,0
PV,2021-06-21,136,70,0,66,0,0
RI,2021-06-21,15,8,0,7,0,0
VC,2021-06-21,299,194,0,105,0,0
AN,2021-06-22,1214,674,0,540,0,0
AR,2021-06-22,108,108,0,0,0,0
AS,2021-06-22,67,60,0,7,0,0
CB,2021-06-22,41,37,0,4,0,0
CE,2021-06-22,1,0,0,1,0,0
CL,2021-06-22,105,69,0,36,0,0
CM,2021-06-22,108,67,0,41,0,0
CN,2021-06-22,179,95,0,84,0,0
CT,2021-06-22,1152,580,0,391,0,181
EX,2021-06-22,48,29,0,19,0,0
GA,2021-06-22,102,88,0,14,0,0
IB,2021-06-22,60,42,0,18,0,0
MC,2021-06-22,70,40,0,30,0,0
MD,2021-06-22,512,282,0,230,0,0
ML,2021-06-22,2,0,0,2,0,0
NC,2021-06-22,57,31,0,26,0,0
PV,2021-06-22,178,81,0,97,0,0
RI,2021-06-22,24,9,0,15,0,0
VC,2021-06-22,417,264,0,153,0,0
AN,2021-06-23,1352,770,0,582,0,0
AR,2021-06-23,98,96,0,2,0,0
AS,2021-06-23,61,55,0,6,0,0
CB,2021-06-23,89,86,0,3,0,0
CE,2021-06-23,1,0,0,1,0,0
CL,2021-06-23,109,64,0,45,0,0
CM,2021-06-23,85,55,0,30,0,0
CN,2021-06-23,212,129,0,83,0,0
CT,2021-06-23,1185,612,0,417,0,156
EX,2021-06-23,53,29,0,23,0,1
GA,2021-06-23,142,114,0,28,0,0
IB,2021-06-23,117,74,0,43,0,0
MC,2021-06-23,78,34,0,44,0,0
MD,2021-06-23,544,253,0,291,0,0
ML,2021-06-23,2,0,0,2,0,0
NC,2021-06-23,41,25,0,16,0,0
PV,2021-06-23,167,85,0,82,0,0
RI,2021-06-23,33,17,0,16,0,0
VC,2021-06-23,649,428,0,221,0,0
AN,2021-06-24,1253,749,0,504,0,0
AR,2021-06-24,67,66,0,1,0,0
AS,2021-06-24,96,90,0,6,0,0
CB,2021-06-24,106,100,0,6,0,0
CE,2021-06-24,4,0,0,4,0,0
CL,2021-06-24,124,79,0,45,0,0
CM,2021-06-24,124,71,0,53,0,0
CN,2021-06-24,180,115,0,65,0,0
CT,2021-06-24,429,187,0,204,0,38
EX,2021-06-24,64,45,0,18,0,1
GA,2021-06-24,160,143,0,17,0,0
IB,2021-06-24,87,60,0,27,0,0
MC,2021-06-24,88,39,0,49,0,0
MD,2021-06-24,526,289,0,237,0,0
ML,2021-06-24,19,1,0,18,0,0
NC,2021-06-24,50,28,0,22,0,0
PV,2021-06-24,199,111,0,88,0,0
RI,2021-06-24,40,6,0,34,0,0
VC,2021-06-24,206,117,0,89,0,0
AN,2021-06-25,1326,744,0,582,0,0
AR,2021-06-25,102,101,0,1,0,0
AS,2021-06-25,56,46,0,10,0,0
CB,2021-06-25,101,98,0,3,0,0
CE,2021-06-25,1,0,0,1,0,0
CL,2021-06-25,165,109,0,56,0,0
CM,2021-06-25,139,76,0,63,0,0
CN,2021-06-25,240,166,0,74,0,0
CT,2021-06-25,1227,714,0,513,0,0
EX,2021-06-25,54,41,0,13,0,0
GA,2021-06-25,153,129,0,24,0,0
IB,2021-06-25,90,53,0,37,0,0
MC,2021-06-25,70,33,0,37,0,0
MD,2021-06-25,643,357,0,286,0,0
ML,2021-06-25,4,1,0,3,0,0
NC,2021-06-25,36,28,0,8,0,0
PV,2021-06-25,204,142,0,62,0,0
RI,2021-06-25,30,16,0,14,0,0
VC,2021-06-25,806,527,0,279,0,0
AN,2021-06-26,1006,610,0,396,0,0
AR,2021-06-26,69,69,0,0,0,0
AS,2021-06-26,37,36,0,1,0,0
CB,2021-06-26,77,70,0,7,0,0
CE,2021-06-26,1,0,0,1,0,0
CL,2021-06-26,153,97,0,56,0,0
CM,2021-06-26,47,29,0,18,0,0
CN,2021-06-26,139,85,0,54,0,0
CT,2021-06-26,746,352,0,394,0,0
EX,2021-06-26,97,67,0,30,0,0
GA,2021-06-26,137,110,0,27,0,0
IB,2021-06-26,114,63,0,51,0,0
MC,2021-06-26,67,46,0,21,0,0
MD,2021-06-26,208,128,0,80,0,0
ML,2021-06-26,14,13,0,1,0,0
NC,2021-06-26,40,31,0,9,0,0
PV,2021-06-26,144,82,0,62,0,0
RI,2021-06-26,26,12,0,14,0,0
VC,2021-06-26,576,373,0,203,0,0
AN,2021-06-27,509,218,0,291,0,0
AR,2021-06-27,28,28,0,0,0,0
AS,2021-06-27,48,46,0,2,0,0
CB,2021-06-27,109,100,0,9,0,0
CE,2021-06-27,1,0,0,1,0,0
CL,2021-06-27,103,57,0,46,0,0
CM,2021-06-27,35,13,0,22,0,0
CN,2021-06-27,146,108,0,38,0,0
CT,2021-06-27,1136,436,0,649,0,51
EX,2021-06-27,49,29,0,20,0,0
GA,2021-06-27,124,109,0,15,0,0
IB,2021-06-27,146,108,0,38,0,0
MC,2021-06-27,25,19,0,6,0,0
MD,2021-06-27,173,81,0,92,0,0
ML,2021-06-27,1,1,0,0,0,0
NC,2021-06-27,30,20,0,10,0,0
PV,2021-06-27,133,89,0,44,0,0
RI,2021-06-27,13,5,0,8,0,0
VC,2021-06-27,262,113,0,149,0,0
AN,2021-06-28,1267,535,0,732,0,0
AR,2021-06-28,67,65,0,2,0,0
AS,2021-06-28,67,56,0,11,0,0
CB,2021-06-28,142,137,0,5,0,0
CE,2021-06-28,0,0,0,0,0,0
CL,2021-06-28,294,162,0,132,0,0
CM,2021-06-28,162,89,0,73,0,0
CN,2021-06-28,204,105,0,99,0,0
CT,2021-06-28,3284,1628,0,1656,0,0
EX,2021-06-28,118,66,0,52,0,0
GA,2021-06-28,169,141,0,28,0,0
IB,2021-06-28,232,153,0,79,0,0
MC,2021-06-28,82,34,0,48,0,0
MD,2021-06-28,642,244,0,398,0,0
ML,2021-06-28,2,0,0,2,0,0
NC,2021-06-28,45,19,0,26,0,0
PV,2021-06-28,171,83,0,88,0,0
RI,2021-06-28,39,18,0,21,0,0
VC,2021-06-28,996,541,0,455,0,0
AN,2021-06-29,1554,848,0,706,0,0
AR,2021-06-29,157,150,0,7,0,0
AS,2021-06-29,141,127,0,14,0,0
CB,2021-06-29,118,102,0,16,0,0
CE,2021-06-29,1,1,0,0,0,0
CL,2021-06-29,472,267,0,205,0,0
CM,2021-06-29,146,82,0,64,0,0
CN,2021-06-29,303,157,0,146,0,0
CT,2021-06-29,4551,2386,0,1791,0,374
EX,2021-06-29,137,79,0,58,0,0
GA,2021-06-29,224,178,0,46,0,0
IB,2021-06-29,239,159,0,80,0,0
MC,2021-06-29,98,48,0,49,0,1
MD,2021-06-29,831,442,0,389,0,0
ML,2021-06-29,10,6,0,4,0,0
NC,2021-06-29,65,29,0,36,0,0
PV,2021-06-29,296,123,0,173,0,0
RI,2021-06-29,33,21,0,12,0,0
VC,2021-06-29,1278,751,0,527,0,0
AN,2021-06-30,1824,926,0,898,0,0
AR,2021-06-30,195,184,0,11,0,0
AS,2021-06-30,174,138,0,36,0,0
CB,2021-06-30,158,142,0,16,0,0
CE,2021-06-30,2,0,0,2,0,0
CL,2021-06-30,766,430,0,336,0,0
CM,2021-06-30,205,127,0,78,0,0
CN,2021-06-30,368,208,0,160,0,0
CT,2021-06-30,5480,2952,0,2528,0,0
EX,2021-06-30,185,131,0,54,0,0
GA,2021-06-30,278,216,0,62,0,0
IB,2021-06-30,322,199,0,122,0,1
MC,2021-06-30,136,61,0,74,0,1
MD,2021-06-30,871,450,0,421,0,0
ML,2021-06-30,3,1,0,2,0,0
NC,2021-06-30,73,30,0,43,0,0
PV,2021-06-30,371,162,0,209,0,0
RI,2021-06-30,40,16,0,23,1,0
VC,2021-06-30,1424,863,0,561,0,0
AN,2021-07-01,2025,1098,0,927,0,0
AR,2021-07-01,239,227,0,12,0,0
AS,2021-07-01,243,206,0,37,0,0
CB,2021-07-01,207,191,0,16,0,0
CE,2021-07-01,6,1,0,5,0,0
CL,2021-07-01,947,506,0,441,0,0
CM,2021-07-01,173,102,0,71,0,0
CN,2021-07-01,341,211,0,130,0,0
CT,2021-07-01,5527,2687,0,2840,0,0
EX,2021-07-01,237,150,0,87,0,0
GA,2021-07-01,308,232,0,76,0,0
IB,2021-07-01,311,216,0,95,0,0
MC,2021-07-01,174,75,0,98,0,1
MD,2021-07-01,883,459,0,424,0,0
ML,2021-07-01,7,1,0,6,0,0
NC,2021-07-01,115,57,0,58,0,0
PV,2021-07-01,399,186,0,213,0,0
RI,2021-07-01,50,16,0,34,0,0
VC,2021-07-01,1564,965,0,599,0,0
AN,2021-07-02,2053,1084,0,969,0,0
AR,2021-07-02,284,273,0,11,0,0
AS,2021-07-02,342,278,0,64,0,0
CB,2021-07-02,240,232,0,8,0,0
CE,2021-07-02,1,1,0,0,0,0
CL,2021-07-02,987,548,0,439,0,0
CM,2021-07-02,210,110,0,100,0,0
CN,2021-07-02,338,220,0,118,0,0
CT,2021-07-02,5690,2950,0,2740,0,0
EX,2021-07-02,243,182,0,60,0,1
GA,2021-07-02,249,216,0,33,0,0
IB,2021-07-02,291,194,0,97,0,0
MC,2021-07-02,163,100,0,63,0,0
MD,2021-07-02,1043,596,0,447,0,0
ML,2021-07-02,5,1,0,4,0,0
NC,2021-07-02,169,87,0,82,0,0
PV,2021-07-02,496,238,0,258,0,0
RI,2021-07-02,72,35,0,37,0,0
VC,2021-07-02,1760,1212,0,548,0,0
AN,2021-07-03,1315,728,0,587,0,0
AR,2021-07-03,240,230,0,10,0,0
AS,2021-07-03,267,234,0,33,0,0
CB,2021-07-03,129,117,0,12,0,0
